,PassengerId,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_unknown,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_unknown,Cabin_Deck_A,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,Cabin_Deck_T
4929,5254_03,True,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Sargah Pressive,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4930,5254_04,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Sceleon Pressive,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
4931,5255_01,True,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Clow Peate,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
4932,5256_01,False,26.0,0.0,41.0,0.0,444.0,572.0,0.0,Luse Tirt,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
4933,5257_01,False,43.0,0.0,0.0,1001.0,0.0,2393.0,0.0,Dnocese Opshaft,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
4934,5258_01,False,70.0,0.0,241.0,1065.0,0.0,2290.0,2.0,Alrair Taptiritty,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
4935,5260_01,True,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Racy Fulloydez,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
4936,5262_01,True,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Adanne Rilley,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4937,5264_01,True,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Joyces Vinozarks,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4938,5264_02,False,37.0,0.0,0.0,0.0,163.0,0.0,486.0,Marina Vinozarks,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
4939,5265_01,False,15.0,0.0,0.0,400.0,0.0,0.0,702.0,Tonyn Ashipson,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4940,5266_01,False,20.0,0.0,0.0,290.0,0.0,1866.0,217.0,Alhair Poselfle,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
4941,5266_02,False,36.0,1.0,13.0,196.0,3.0,0.0,12323.0,Sinon Poselfle,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4942,5268_01,False,14.0,0.0,0.0,56.0,0.0,0.0,2.0,Bony Flynney,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4943,5269_01,False,21.0,0.0,38.0,1.0,591.0,1.0,31.0,Mollen Ewisentley,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
4944,5271_01,False,28.0,0.0,89.0,3.0,571.0,258.0,0.0,Kimmie Thony,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4945,5272_01,True,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Push Winie,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
4946,5273_01,False,26.0,0.0,0.0,0.0,827.0,1.0,0.0,Leony Gallenry,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4947,5274_01,False,25.0,0.0,662.0,34.0,0.0,79.0,148.0,Weney Hineyley,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4948,5275_01,False,29.0,0.0,0.0,10.0,0.0,594.0,120.0,Jerek Buckentry,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4949,5276_01,False,39.0,1.0,0.0,2868.0,0.0,5.0,1968.0,Neutrak Poustive,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
4950,5277_01,False,18.0,0.0,0.0,0.0,0.0,87.0,1232.0,Besse Morandry,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4951,5278_01,True,37.0,0.0,0.0,0.0,0.0,0.0,0.0,Menkin Subateful,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
4952,5279_01,False,28.0,0.0,467.0,0.0,0.0,0.0,307.0,Antony Flynnis,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4953,5280_01,False,18.0,0.0,0.0,0.0,2728.0,0.0,0.0,Elanda Simpsonks,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4954,5281_01,False,30.0,0.0,0.0,6.0,621.0,0.0,433.0,Emmax Haynard,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4955,5282_01,False,35.0,0.0,35.0,0.0,14.0,0.0,816.0,Florey Torrez,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
4956,5282_02,False,26.0,0.0,0.0,196.0,0.0,0.0,487.0,Eulah Torrez,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4957,5282_03,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenda Torrez,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
4958,5287_01,False,42.0,0.0,0.0,0.0,0.0,214.0,50.0,Shanya Webstephrey,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
4959,5288_01,False,36.0,0.0,1.0,716.0,3.0,0.0,57.0,Thell Masquez,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
4960,5290_01,False,31.0,0.0,1177.0,2.0,0.0,0.0,1.0,Bretty Patthews,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4961,5291_01,False,27.0,0.0,3905.0,7.0,0.0,4.0,53.0,Luisy Gaington,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
4962,5292_01,False,25.0,0.0,0.0,4313.0,0.0,175.0,60.0,Celavar Galoquid,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
4963,5297_01,True,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Candra Bushallert,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4964,5298_01,True,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Rician Sweett,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4965,5299_01,True,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Brina Coopezmaney,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4966,5300_01,True,51.0,0.0,0.0,0.0,0.0,0.0,0.0,Healle Klindsayer,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
4967,5301_01,True,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Altara Pretive,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
4968,5301_02,True,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Sadares Pretive,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
4969,5303_01,False,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Patoya Hoffergess,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4970,5303_02,False,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Loree Hoffergess,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4971,5303_03,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Jimmyn Lambleyoun,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4972,5303_04,True,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Yvonna Lambleyoun,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4973,5303_05,False,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Ronia Lambleyoun,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
4974,5304_01,False,18.0,0.0,1744.0,0.0,8.0,8.0,0.0,Tench Brine,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
4975,5304_02,True,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Jagles Brine,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
4976,5305_01,False,23.0,0.0,0.0,2891.0,0.0,6.0,0.0,Elindy Simmonders,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4977,5307_01,True,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirark Fuelisent,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
4978,5310_01,False,32.0,0.0,4702.0,0.0,449.0,190.0,0.0,Dontch Terry,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
4979,5312_01,True,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Sulaton Prefule,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
4980,5313_01,False,23.0,0.0,0.0,491.0,0.0,61.0,0.0,Tracia Guezaley,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4981,5314_01,False,25.0,,0.0,3625.0,0.0,0.0,168.0,Skatik Arible,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
4982,5315_01,False,18.0,0.0,454.0,0.0,0.0,324.0,0.0,Gwendy Toddleton,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4983,5316_01,True,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Cats Ses,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
4984,5320_01,True,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Errima Callower,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
4985,5320_02,False,32.0,0.0,0.0,1301.0,0.0,94.0,356.0,Hallah Opshoent,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
4986,5322_01,True,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Allift Parté,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
4987,5323_01,True,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Coakey Cort,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
4988,5325_01,False,21.0,0.0,751.0,5.0,0.0,1.0,0.0,Wandy Blandez,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
4989,5326_01,True,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Wales Khart,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
4990,5327_01,False,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Furudra Ticiay,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
4991,5330_01,False,20.0,0.0,0.0,0.0,708.0,101.0,0.0,Race Oconley,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4992,5331_01,False,23.0,0.0,0.0,1.0,292.0,0.0,340.0,Coreen Woodgezalez,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4993,5333_01,False,48.0,0.0,456.0,0.0,39.0,0.0,5.0,Vane Andley,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4994,5334_01,True,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Besse Connon,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
4995,5334_02,False,30.0,0.0,0.0,674.0,39.0,0.0,10.0,Therly Connon,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4996,5337_01,False,40.0,0.0,286.0,0.0,2299.0,12.0,0.0,Rish Bre,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
4997,5340_01,False,36.0,0.0,0.0,0.0,33.0,677.0,0.0,Cassa Carsoning,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4998,5341_01,True,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Jessa Greenez,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4999,5343_01,False,17.0,0.0,13.0,0.0,565.0,367.0,1.0,Rahars Resty,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
5000,5344_01,False,38.0,0.0,0.0,439.0,0.0,434.0,10074.0,Sargin Prieress,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5001,5344_02,True,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Dyonon Prieress,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5002,5345_01,False,14.0,0.0,809.0,0.0,59.0,0.0,0.0,Frunad Cheen,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
5003,5345_02,False,,0.0,134.0,0.0,6.0,1450.0,0.0,Cops Cheen,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
5004,5346_01,False,21.0,0.0,37.0,0.0,31.0,696.0,63.0,Tera Kaney,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
5005,5347_01,False,18.0,0.0,0.0,3770.0,0.0,287.0,3491.0,Anton Caljoiry,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5006,5348_01,False,26.0,0.0,164.0,0.0,853.0,0.0,39.0,Money Sache,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
5007,5350_01,False,35.0,0.0,25.0,866.0,0.0,3198.0,459.0,Atinon Foraud,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5008,5351_01,False,46.0,0.0,1082.0,80.0,1177.0,0.0,323.0,Hion Knike,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
5009,5353_01,True,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Ranan Reelest,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5010,5353_02,False,39.0,0.0,43.0,9365.0,144.0,0.0,118.0,Weidus Reelest,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
5011,5354_01,False,49.0,0.0,1690.0,0.0,85.0,0.0,0.0,Panch Letty,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
5012,5354_02,False,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Bares Kraie,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
5013,5355_01,False,27.0,0.0,0.0,686.0,0.0,101.0,9.0,Kerrie Deckley,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5014,5355_02,True,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Verly Deckley,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5015,5356_01,False,29.0,0.0,0.0,32.0,0.0,4517.0,0.0,Julies Winsley,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
5016,5359_01,False,27.0,0.0,0.0,45.0,225.0,14.0,519.0,Adammy Hinglendez,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
5017,5360_01,True,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Morms Nake,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
5018,5361_01,False,18.0,0.0,0.0,0.0,0.0,150.0,0.0,Elica Brantuarez,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
5019,5362_01,True,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Meratz Prearright,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5020,5363_01,True,37.0,0.0,0.0,0.0,0.0,0.0,0.0,Crowk Apeau,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
5021,5365_01,False,60.0,0.0,943.0,53.0,0.0,0.0,0.0,Pristy Whiters,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
5022,5366_01,True,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Asellan Calved,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
5023,5367_01,True,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Mesonon Fruidy,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5024,5367_02,False,34.0,0.0,0.0,3195.0,0.0,102.0,1469.0,Dnocese Fruidy,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
5025,5367_03,False,46.0,0.0,0.0,8221.0,0.0,1010.0,160.0,Anyonon Fruidy,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5026,5368_01,False,18.0,0.0,0.0,0.0,55.0,2288.0,1.0,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5027,5372_01,False,38.0,0.0,0.0,0.0,363.0,7.0,3.0,Cings Mith,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
5028,5374_01,False,29.0,0.0,0.0,61.0,942.0,2.0,0.0,Candyn Loverthyo,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
5029,5375_01,True,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Scharab Tramsor,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5030,5375_02,True,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Quarke Tramsor,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5031,5378_01,False,30.0,0.0,0.0,95.0,0.0,1202.0,5558.0,Cellum Alenter,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5032,5379_01,False,42.0,0.0,0.0,0.0,8.0,3409.0,0.0,Kyley Meyersones,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5033,5380_01,False,36.0,0.0,386.0,0.0,756.0,6.0,0.0,Hark Kité,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
5034,5383_01,False,23.0,0.0,253.0,0.0,1175.0,3.0,0.0,Kyley Foxter,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
5035,5384_01,False,34.0,1.0,0.0,5210.0,0.0,1332.0,2.0,Polam Dinger,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
5036,5384_02,False,26.0,0.0,0.0,4894.0,0.0,62.0,85.0,Sulatik Dinger,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
5037,5385_01,False,31.0,0.0,2048.0,0.0,1040.0,136.0,0.0,Hon Cako,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
5038,5387_01,False,48.0,0.0,581.0,6.0,1.0,158.0,0.0,Guanch Ste,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
5039,5388_01,True,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Stene Chaellerty,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5040,5389_01,False,27.0,0.0,2.0,0.0,1320.0,0.0,26.0,Rose Prity,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
5041,5389_02,False,32.0,,2497.0,0.0,101.0,0.0,0.0,Swink Prity,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
5042,5390_01,True,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosean Owerson,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5043,5390_02,True,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Mayne Owerson,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5044,5390_03,False,48.0,0.0,83.0,110.0,0.0,690.0,8.0,Brank Owerson,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5045,5392_01,False,35.0,1.0,628.0,6.0,528.0,136.0,0.0,Zelowl Stik,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
5046,5394_01,False,14.0,0.0,246.0,0.0,2153.0,0.0,0.0,Coakey Nanie,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
5047,5395_01,False,28.0,0.0,4.0,0.0,2574.0,0.0,0.0,Fruik Traie,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
5048,5396_01,False,,0.0,743.0,378.0,8.0,0.0,0.0,Rowl Flaie,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
5049,5397_01,True,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Rish Jamai,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
5050,5397_02,True,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Quid Jamai,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
5051,5397_03,True,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Sps Jamai,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
5052,5401_01,False,44.0,0.0,0.0,0.0,5.0,30.0,777.0,Shalle Savaraldez,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5053,5402_01,False,40.0,,1269.0,0.0,75.0,0.0,4.0,Cupers Erpie,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
5054,5404_01,False,38.0,0.0,766.0,38.0,0.0,0.0,0.0,Bettie Gentledges,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5055,5406_01,False,22.0,,2.0,46.0,0.0,483.0,67.0,Shally Langatein,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
5056,5408_01,False,32.0,0.0,1781.0,0.0,654.0,580.0,0.0,Moss Gene,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
5057,5408_02,False,16.0,0.0,2116.0,0.0,350.0,0.0,901.0,Felios Gene,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
5058,5410_01,False,33.0,0.0,748.0,130.0,1047.0,458.0,0.0,Sweal Frasp,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
5059,5411_01,False,38.0,0.0,20.0,3960.0,153.0,280.0,1674.0,Alrakan Scoudelle,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
5060,5412_01,False,23.0,0.0,0.0,806.0,0.0,2.0,0.0,Erie Patthews,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5061,5413_01,False,16.0,0.0,3.0,595.0,0.0,9.0,321.0,Lorey Boyerson,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5062,5414_01,False,16.0,0.0,481.0,0.0,166.0,0.0,122.0,Leen Buckentry,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5063,5414_02,False,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Bryany Buckentry,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5064,5414_03,False,22.0,0.0,0.0,824.0,0.0,0.0,411.0,Chelsa Buckentry,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5065,5414_04,False,43.0,0.0,0.0,0.0,0.0,0.0,1544.0,Eduana Buckentry,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5066,5414_05,True,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Becca Buckentry,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5067,5415_01,False,22.0,0.0,0.0,747.0,8.0,0.0,314.0,Lynez Hartz,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5068,5416_01,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wees Saf,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
5069,5416_02,False,30.0,0.0,138.0,0.0,208.0,952.0,0.0,Pos Saf,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
5070,5416_03,True,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Ech Saf,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
5071,5416_04,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Toats Saf,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
5072,5418_01,False,41.0,0.0,164.0,0.0,1115.0,1.0,18.0,Naffsh Burta,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
5073,5420_01,False,39.0,0.0,0.0,829.0,0.0,1.0,0.0,Gayla Merrelliss,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5074,5421_01,False,37.0,0.0,389.0,0.0,1.0,3369.0,3.0,Carlie Steinardson,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5075,5422_01,True,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Pleion Sperap,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5076,5423_01,False,49.0,0.0,552.0,0.0,7.0,0.0,183.0,Almone Prine,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
5077,5423_02,False,28.0,0.0,142.0,0.0,1878.0,62.0,0.0,Cranch Prine,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
5078,5424_01,False,13.0,0.0,358.0,65.0,599.0,676.0,0.0,Chtios Dal,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
5079,5424_02,False,64.0,0.0,469.0,700.0,2.0,1.0,0.0,Docks Dal,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
5080,5425_01,False,24.0,0.0,1.0,0.0,11.0,0.0,734.0,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
5081,5427_01,True,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Frohs Stie,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
5082,5427_02,False,18.0,0.0,3458.0,0.0,216.0,0.0,0.0,Panbug Blane,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
5083,5427_03,False,25.0,0.0,948.0,0.0,1.0,170.0,0.0,Craird Stie,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
5084,5430_01,True,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Inette Colomonson,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5085,5431_01,False,33.0,0.0,2.0,0.0,0.0,0.0,720.0,Joycey Wheelez,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5086,5434_01,True,,0.0,0.0,0.0,0.0,0.0,0.0,Harvin Garnes,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5087,5435_01,False,50.0,0.0,846.0,0.0,280.0,280.0,0.0,Fal Blane,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
5088,5436_01,False,30.0,0.0,0.0,0.0,0.0,2.0,827.0,Idace Gilleranks,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5089,5437_01,False,44.0,0.0,1267.0,18.0,0.0,3.0,0.0,Naffsh Soun,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
5090,5438_01,True,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Eriky Puckley,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5091,5440_01,True,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Teryla Beckeey,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5092,5440_02,False,30.0,0.0,0.0,59.0,18.0,639.0,0.0,Crisey Beckeey,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
5093,5440_03,False,27.0,0.0,1109.0,0.0,0.0,0.0,0.0,Briney Beckeey,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5094,5441_01,True,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Raston Spoilling,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5095,5443_01,False,13.0,0.0,4.0,99.0,1.0,0.0,595.0,Gabrie Hickley,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
5096,5445_01,False,61.0,0.0,0.0,53.0,813.0,3.0,0.0,Min Alfordonard,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
5097,5446_01,True,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Jandy Bucknersony,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
