PassengerId,CryoSleep,Age,VIP,Name,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_unknown,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_unknown,Cabin_Deck_A,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,Cabin_Deck_T,RoomService_z,FoodCourt_z,ShoppingMall_z,Spa_z,VRDeck_z
3486_01,False,20.0,0.0,Mabela Whitersone,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,0.06928601456947628,-0.24844568513216775,-0.2706103380711169,-0.25857948052746416
3487_01,False,46.0,0.0,Alphah Neceriont,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,1.0878214859191615,2.4430593783179764
3488_01,False,26.0,0.0,Luxab Hoorbaring,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3488_02,False,52.0,0.0,Naosura Hoorbaring,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.32400173430856005,1.1809606729822726,-0.26516789283053327,0.7502125303166071,-0.26210642420741903
3489_01,False,28.0,0.0,Munda Onpie,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.08173978045494605,-0.2810105660690542,0.8752866721979972,0.5680813832152289,-0.2629881601274078
3489_02,True,39.0,0.0,Swal Onpie,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3490_01,False,29.0,0.0,Meropus Sprender,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.32702965606052653,1.8740340507751432,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3490_02,False,19.0,0.0,Shain Sprender,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,-0.3330854995644595,0.5630851300313046,-0.2835623212987354,1.2894984146606874,-0.2303639310878251
3491_01,False,15.0,0.0,Everly Joyneidez,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2652796703510766,0.2722255433057458
3492_01,False,33.0,0.0,Vina Waterson,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.26647122102119725,0.11377806685093543,-0.2534623474416774,-0.18531965455047156,-0.2629881601274078
3495_01,False,47.0,0.0,Saiphda Volloor,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.3330854995644595,6.4109700862366115,-0.2835623212987354,-0.0280649568092817,-0.1924492865283101
3495_02,False,34.0,0.0,Izaron Volloor,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.3330854995644595,3.6223837108493835,-0.2835623212987354,1.7541549509242031,0.25459082490597135
3495_03,True,26.0,0.0,Alsham Volloor,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3495_04,True,15.0,0.0,Alatrix Volloor,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3496_01,True,,0.0,Squars Bate,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3496_02,False,27.0,0.0,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.4874812952184522,-0.2810105660690542,1.7749414463700637,-0.2706103380711169,-0.26210642420741903
3497_01,False,38.0,1.0,Stsan Nad,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.23316408174956615,-0.2810105660690542,1.3736084616092905,-0.2706103380711169,-0.2629881601274078
3499_01,False,21.0,0.0,Francy Mccarveymon,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.03634916787174603,-0.2778773229506416,0.8435144775711026,-0.2599490026310362,-0.24535344172763335
3499_02,False,1.0,0.0,Yolace Clemondsey,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3499_03,False,38.0,0.0,Mon Clemondsey,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,0.3613042732055321,-0.24510124359249463,-0.2706103380711169,-0.2629881601274078
3499_04,False,0.0,0.0,Allene Mccarveymon,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3501_01,False,32.0,0.0,Swaffs Paste,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1.5926727346862113,-0.2810105660690542,1.5608971878309847,-0.26261433649105637,-0.2629881601274078
3504_01,True,27.0,0.0,Nicey Mcleandez,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3506_01,True,48.0,0.0,Minoces Hometerval,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3511_01,False,22.0,0.0,Basps Horte,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.14535435094253873,-0.2810105660690542,2.664562895923111,-0.2706103380711169,0.6310920627411551
3512_01,False,28.0,0.0,Wallyn Holcompson,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.3315715386884762,-0.2810105660690542,1.1495308784511922,-0.2706103380711169,-0.2629881601274078
3514_01,False,19.0,0.0,Mara Batestonley,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.14838227269450519,-0.17448030004302525,-0.19660684126723454,-0.2706103380711169,0.14701904266734742
3515_01,True,37.0,0.0,Repart Purte,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3515_02,True,46.0,0.0,Crans Purte,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3518_01,True,26.0,0.0,Julion Hunterton,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3519_01,False,16.0,0.0,Gerly Swanardy,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,0.9237810745232573,-0.2706103380711169,-0.26210642420741903
3519_02,True,0.0,0.0,Kenny Swanardy,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3519_03,True,0.0,0.0,Gracia Swanardy,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3520_01,False,26.0,0.0,Lesley Wartyson,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,0.09309866226941217,-0.2835623212987354,-0.2706103380711169,-0.07606014508979894
3520_02,True,13.0,0.0,Lyny Wartyson,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3521_01,True,23.0,0.0,Minoton Radisiouss,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3521_02,True,70.0,0.0,Atrinon Radisiouss,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3523_01,True,21.0,0.0,Frohs Tité,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3525_01,True,40.0,0.0,Honda Shrie,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3527_01,False,18.0,1.0,Cindee Terte,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.7766478225312494,-0.2810105660690542,0.8669255683488144,-0.2697218934511102,-0.2629881601274078
3528_01,False,23.0,0.0,Bryany Rocknight,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3315715386884762,-0.2810105660690542,1.0174254376341043,-0.2635027811110631,-0.2629881601274078
3530_01,True,15.0,0.0,Besse Whitez,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3531_01,False,28.0,0.0,Chtios Erflé,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0.891708849105975,-0.2810105660690542,-0.2317234774338022,0.38061956839381056,-0.2629881601274078
3531_02,True,45.0,,Cinda Erflé,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3533_01,False,18.0,0.0,Coakey Buthe,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,2.314832072530213,-0.24967813488492804,0.18465949425549996,-0.26883344883110344,-0.2629881601274078
3534_01,False,23.0,0.0,Melia Scottney,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2622111073585785,-0.2835623212987354,-0.17643520835040433,0.23607437058620823
3535_01,False,36.0,0.0,Clow Porki,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1.6411194827176747,-0.2810105660690542,-0.2718567759098795,-0.2546183349109959,-0.2629881601274078
3535_02,True,25.0,0.0,Grake Porki,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3536_01,True,28.0,0.0,Zosmas Ineedeve,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3537_01,False,29.0,0.0,Adriet Drakeekss,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.274744079832229,-0.2835623212987354,-0.2706103380711169,0.3674530226645276
3539_01,False,31.0,0.0,Olly Edwartizman,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.3315715386884762,-0.21207921746397665,0.17462616963648064,-0.2466223333309354,0.06854454578835127
3540_01,True,14.0,0.0,Leonyl Buchansen,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3542_01,True,31.0,0.0,Beres Derry,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3543_01,False,39.0,0.0,Astrark Holatirint,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.3330854995644595,1.476112174736741,-0.2835623212987354,-0.15511253747024298,-0.14042686724897557
3543_02,True,17.0,0.0,Furudra Holatirint,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3543_03,True,56.0,0.0,Elerops Holatirint,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3546_01,False,36.0,0.0,Alendy Llonovancis,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.274744079832229,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3547_01,False,21.0,0.0,Smarve Canie,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,1.3307575031411123,-0.2810105660690542,2.7598794798037947,-0.2706103380711169,-0.2629881601274078
3548_01,False,48.0,0.0,Daley Haynardy,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,0.8431970648173924,-0.2835623212987354,-0.2706103380711169,-0.25857948052746416
3550_01,True,53.0,0.0,Monard Delazarson,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3550_02,True,5.0,0.0,Jaye Delazarson,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3550_03,True,21.0,0.0,Celina Carvis,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3552_01,False,50.0,0.0,Kitauon Castery,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,-0.32702965606052653,-0.14502781472994666,-0.2835623212987354,2.0224652261662333,0.12144870098767452
3552_02,True,18.0,0.0,Canonon Castery,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3553_01,False,28.0,0.0,Wafox Maie,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.32854361693650974,-0.2810105660690542,-0.2835623212987354,0.019911052671081307,1.5480974195294248
3555_01,False,28.0,0.0,Gwendy Sykess,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.8266085314386962,-0.2810105660690542,-0.28189010052889885,-0.04139162610938253,-0.240063026207701
3556_01,True,18.0,0.0,Natha Clinantones,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3558_01,False,37.0,0.0,Row Manie,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.2149965512377674,-0.2810105660690542,-0.2835623212987354,2.3485244017087004,-0.2629881601274078
3558_02,True,19.0,0.0,Rose Manie,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3559_01,False,27.0,0.0,Sug Jaflé,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.04389075855536525,-0.2810105660690542,-0.17486797125935932,0.45080669337434165,-0.2144926845280281
3560_01,False,37.0,0.0,Weessh Chité,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.32854361693650974,-0.2810105660690542,1.0542142945705086,-0.203088546950606,-0.2629881601274078
3561_01,True,43.0,0.0,Skies Oncy,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3561_02,False,17.0,0.0,Wase Stpie,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,2.1149892369004264,-0.2810105660690542,2.6879739867008228,-0.2706103380711169,-0.2629881601274078
3562_01,False,21.0,0.0,Cole Nad,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,3.5744475213482616,-0.05917695328544099,1.6528693301719952,-0.14711653589018248,0.22020312402641126
3562_02,False,55.0,0.0,Mats Nad,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,-0.3118900473006942,-0.2810105660690542,-0.2835623212987354,3.08593343631428,-0.26210642420741903
3563_01,True,14.0,0.0,Genee Williotters,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3564_01,True,24.0,0.0,Leene Kaufmaneyes,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3565_01,True,26.0,0.0,Kaye Vandan,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3566_01,False,19.0,0.0,Eriey Bartez,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.0704566285117264,0.5659258297782346,-0.2697218934511102,-0.2629881601274078
3567_01,False,20.0,0.0,Toniel Hestes,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,4.209694887252088,-0.23951477637088162,0.03680205266875732
3568_01,False,14.0,0.0,Emmax Parklaney,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.2876666732849625,-0.24403829727178536,-0.2835623212987354,0.23757998457272828,-0.2629881601274078
3569_01,True,19.0,0.0,Prah Bine,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3570_01,False,15.0,0.0,Reney Balley,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,-0.20439882510588475,-0.04727062943547304,-0.01600699812488661,-0.2661681149710833,-0.2629881601274078
3572_01,False,25.0,0.0,Coren Bucknersony,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3043202429207781,-0.2810105660690542,-0.2835623212987354,1.2210881789201697,-0.2629881601274078
3573_01,False,24.0,0.0,Luzel Garnettiz,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.26033116148753094,-0.2835623212987354,-0.19598098999055222,0.6734153869006138
3576_01,False,22.0,0.0,Ela Brenney,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2785039715743241,-0.2835623212987354,-0.2706103380711169,0.8541712504983016
3577_01,False,26.0,0.0,Pot Apie,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1.4503604123437877,-0.27662402570327654,-0.2835623212987354,-0.2643912257310698,-0.2629881601274078
3578_01,True,23.0,0.0,Clers Hac,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3579_01,False,20.0,0.0,Joycey Cartez,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.28189010052889885,-0.2706103380711169,1.7297350190471013
3582_01,False,53.0,0.0,Leria Mcgoway,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.1559238633781244,-0.20581273122715144,-0.2601512305210236,0.12918974093190816,-0.2629881601274078
3584_01,False,55.0,0.0,Gayla Leonzaley,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.2694991427731637,-0.2785039715743241,1.7481859140526788,-0.2706103380711169,-0.2603429523674416
3586_01,False,22.0,0.0,Garry Birds,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,0.3859502361138509,-0.23741781844773485
3588_01,False,35.0,0.0,Frunad Concy,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.538955965001882,-0.2810105660690542,0.48398701205624334,-0.251064556430969,-0.2629881601274078
3588_02,False,40.0,0.0,Terry Concy,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.8584017098343439,-0.2810105660690542,-0.13640689355311855,-0.2706103380711169,-0.2629881601274078
3591_01,False,22.0,0.0,Elenay Serraynardy,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,1.155724935134444
3592_01,False,22.0,0.0,Ungles Prité,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.04089105049969573,-0.2803839174453717,0.7866589713966597,-0.25728366877101605,-0.23653608252774613
3592_02,False,21.0,0.0,Book Nanie,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.20285665053360458,-0.2101992715929291,-0.2835623212987354,0.16206219187215687,-0.2629881601274078
3594_01,True,64.0,0.0,Amyra Kirks,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3595_01,True,40.0,0.0,Shamark Modomel,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3596_01,False,8.0,0.0,Sweal Erry,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3597_01,False,25.0,0.0,Loise Parrett,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,0.2284547649848372,-0.134734672783282,-0.2599490026310362,-0.2629881601274078
3598_01,False,19.0,0.0,Dony Olivasquez,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5995144000412114,-0.2810105660690542,-0.20664016588625386,-0.2706103380711169,-0.25064385724756566
3600_01,True,24.0,0.0,Anda Lardy,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3602_01,True,11.0,0.0,Dakes Vicke,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3605_01,True,31.0,0.0,Joyces Alldson,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3606_01,True,46.0,0.0,Blance Daughttley,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3607_01,True,31.0,0.0,Komos Dal,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3608_01,True,17.0,0.0,Zosmas Mormonized,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3608_02,True,16.0,0.0,Alhail Mormonized,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3608_03,True,57.0,0.0,Skyrmak Mormonized,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3609_01,False,28.0,0.0,Grumak Fralledic,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.3255156951845433,1.0048724097274835,-0.2835623212987354,2.6967946927513355,-0.2629881601274078
3609_02,False,27.0,0.0,Mesaton Fralledic,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.3330854995644595,-0.07734976337223416,-0.2835623212987354,-0.2635027811110631,1.1671875020942974
3609_03,True,28.0,0.0,Eltais Fralledic,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3609_04,True,26.0,0.0,Fomalik Fralledic,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3610_01,True,17.0,0.0,Hencey Buckleinson,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3610_02,False,36.0,0.0,Darrie Buckleinson,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3255156951845433,-0.2810105660690542,1.2147474884748177,-0.2706103380711169,-0.26210642420741903
3612_01,False,24.0,0.0,Branda Midtt,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.3315715386884762,0.21404184664013914,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3613_01,False,18.0,0.0,Bethew Lewintos,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,0.17832287509023534,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3614_01,False,20.0,0.0,Eduard Quinnerry,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.330057577812493,-0.2810105660690542,-0.2718567759098795,-0.26883344883110344,0.21932138810642254
3615_01,False,10.0,0.0,Kurta Greenez,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3615_02,False,,0.0,Loree Greenez,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.330057577812493,0.1908558475638858,-0.2752012174495526,-0.2706103380711169,-0.2629881601274078
3616_01,True,23.0,0.0,Cliney Horners,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3619_01,False,36.0,0.0,Tauva Roureed,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.2679851818971805,-0.27975726882168916,-0.2835623212987354,-0.25817211339102275,14.141931564728324
3620_01,True,27.0,0.0,Mergas Trantermle,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3622_01,True,54.0,0.0,Hadlam Honatte,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3622_02,False,38.0,0.0,Taux Honatte,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.3330854995644595,1.884687077377746,-0.2835623212987354,1.0496183672588724,0.7571802992995422
3624_01,False,29.0,0.0,Dawne Tranklinay,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
3625_01,False,37.0,0.0,Clarry Sterreray,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.3330854995644595,0.06928601456947628,0.32847048046144367,-0.2706103380711169,-0.20832053308810708
