PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_unknown,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_unknown
4677_01,False,C/150/P,30.0,0.0,0.0,4066.0,0.0,544.0,1272.0,Skatzn Obeaded,False,False,True,False,False,True,False,False,False
4678_01,False,F/951/P,38.0,0.0,183.0,203.0,0.0,110.0,374.0,Sonnie Mcleaney,False,True,False,False,False,False,False,True,False
4679_01,False,C/181/S,63.0,0.0,0.0,4579.0,1.0,1006.0,2084.0,Zaviton Iniouser,True,False,True,False,False,False,False,True,False
4680_01,False,D/155/P,17.0,0.0,0.0,0.0,38.0,0.0,2.0,Dakes Colte,False,False,False,True,False,False,False,True,False
4680_02,True,F/952/P,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Watros Colte,True,False,False,True,False,False,False,True,False
4680_03,True,F/952/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,True,False,False,False,True,False
4680_04,False,D/155/P,37.0,0.0,1144.0,4.0,34.0,0.0,0.0,Meass Colte,False,False,False,True,False,False,False,True,False
4684_01,False,F/878/S,50.0,0.0,225.0,0.0,796.0,107.0,0.0,Halesh Tirte,True,False,False,True,False,False,False,True,False
4686_01,False,G/768/S,38.0,0.0,0.0,172.0,615.0,0.0,0.0,Fany Russon,True,True,False,False,False,False,False,True,False
4689_01,False,C/182/S,28.0,1.0,0.0,3119.0,0.0,1404.0,366.0,Stra Persoffly,True,False,True,False,False,False,False,True,False
4690_01,True,B/156/P,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Mediah Dishocatal,True,False,True,False,False,False,False,True,False
4690_02,False,,27.0,0.0,14327.0,1487.0,0.0,1.0,0.0,Tope Dishocatal,False,False,True,False,False,False,False,True,False
4691_01,False,G/769/S,15.0,0.0,0.0,7.0,0.0,749.0,0.0,Fayey Buckentry,False,True,False,False,False,False,False,True,False
4693_01,False,B/186/S,29.0,1.0,0.0,920.0,0.0,2052.0,3687.0,Atrino Rewmid,False,False,True,False,False,False,False,True,False
4693_02,True,B/186/S,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Schird Rewmid,True,False,True,False,False,True,False,False,False
4694_01,False,F/881/S,27.0,0.0,0.0,630.0,0.0,71.0,0.0,Stald Freder,True,True,False,False,False,True,False,False,False
4695_01,False,F/882/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cobix Snoff,True,False,False,True,False,False,False,True,False
4695_02,False,F/882/S,21.0,0.0,3148.0,0.0,1.0,0.0,0.0,Wifts Snoff,False,False,False,True,False,False,False,True,False
4695_03,True,F/882/S,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Whex Snoff,True,False,False,True,False,False,False,True,False
4696_01,True,F/883/S,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Gice Bre,True,False,False,True,False,False,False,True,False
4699_01,False,F/955/P,60.0,0.0,0.0,0.0,0.0,0.0,0.0,Tammyl Roses,False,True,False,False,False,True,False,False,False
4704_01,False,D/156/P,30.0,0.0,818.0,44.0,2.0,2956.0,2311.0,Grafi Grentual,False,False,True,False,False,True,False,False,False
4706_01,True,G/762/P,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Andra Medington,False,True,False,False,False,False,False,True,False
4706_02,True,G/762/P,40.0,0.0,0.0,0.0,0.0,0.0,0.0,Verney Medington,True,True,False,False,False,False,False,True,False
4708_01,False,E/304/S,26.0,0.0,0.0,25.0,13.0,11.0,998.0,,False,False,False,True,False,False,False,True,False
4709_01,False,F/957/P,38.0,0.0,2614.0,0.0,103.0,0.0,0.0,Terrie Morelly,False,True,False,False,False,True,False,False,False
4710_01,False,F/958/P,22.0,0.0,130.0,15.0,2454.0,0.0,0.0,Lift Cread,True,False,False,True,False,False,False,True,False
4710_02,False,E/293/P,,0.0,179.0,0.0,1805.0,131.0,0.0,Crunde Cread,False,False,False,True,False,False,False,True,False
4711_01,False,F/959/P,65.0,0.0,1420.0,0.0,84.0,0.0,0.0,Duckes Datte,False,False,False,True,False,False,False,True,False
4712_01,True,G/764/P,61.0,0.0,0.0,0.0,0.0,0.0,0.0,Nichad Vinozarks,True,True,False,False,False,False,True,False,False
4713_01,False,F/885/S,20.0,0.0,0.0,0.0,111.0,39.0,1094.0,Lorian Flemaney,False,True,False,False,False,False,False,True,False
4714_01,True,G/765/P,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Roydo Mayson,False,True,False,False,False,False,False,True,False
4717_01,True,G/766/P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Jerrye Hayder,False,True,False,False,False,False,False,True,False
4719_01,True,E/305/S,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Cakers Bra,True,False,False,True,False,False,False,True,False
4720_01,False,F/887/S,21.0,0.0,0.0,681.0,51.0,131.0,1.0,Maya Lardy,True,True,False,False,False,False,False,True,False
4721_01,True,G/771/S,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Alancy Santry,True,True,False,False,False,False,False,True,False
4723_01,False,F/888/S,17.0,0.0,0.0,262.0,0.0,0.0,502.0,Myrace Savaraldez,True,True,False,False,False,True,False,False,False
4723_02,False,F/888/S,24.0,0.0,154.0,7.0,241.0,213.0,453.0,Gabrin Savaraldez,False,True,False,False,False,False,True,False,False
4725_01,False,G/767/P,27.0,0.0,866.0,0.0,0.0,0.0,23.0,Leony Georgasey,False,True,False,False,False,True,False,False,False
4726_01,False,C/187/S,26.0,0.0,0.0,1910.0,0.0,1777.0,0.0,Eltais Inghtal,True,False,True,False,False,False,False,True,False
4726_02,False,C/187/S,26.0,0.0,0.0,3452.0,0.0,4.0,1960.0,Korneb Praugnox,True,False,True,False,False,True,False,False,False
4726_03,False,C/187/S,20.0,0.0,0.0,3.0,0.0,1271.0,2630.0,,True,False,True,False,False,False,False,True,False
4726_04,True,C/187/S,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Hekabih Praugnox,True,False,True,False,False,False,False,True,False
4726_05,False,C/187/S,37.0,0.0,8.0,21.0,0.0,56.0,2167.0,Arraiam Inghtal,True,False,True,False,False,False,False,True,False
4728_01,False,F/889/S,23.0,0.0,706.0,0.0,0.0,0.0,583.0,Gorice Curle,False,False,False,True,False,False,False,True,False
4728_02,True,F/889/S,49.0,0.0,0.0,0.0,0.0,0.0,0.0,Galowl Curle,True,False,False,True,False,False,False,False,True
4730_01,False,B/158/P,50.0,0.0,0.0,1338.0,0.0,40.0,6178.0,Tabiton Earmeter,False,False,True,False,False,False,False,False,True
4732_01,True,C/151/P,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Thabius Slavested,True,False,True,False,False,False,False,True,False
4732_02,True,C/151/P,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Hallux Slavested,True,False,True,False,False,False,False,True,False
4732_03,False,C/151/P,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Okula Slavested,True,False,True,False,False,False,False,True,False
4733_01,False,E/294/P,20.0,0.0,962.0,0.0,4581.0,105.0,0.0,Sonald Corman,True,True,False,False,False,False,False,True,False
4738_01,False,F/893/S,30.0,0.0,531.0,807.0,35.0,200.0,0.0,Suls Pread,False,False,False,True,False,False,False,True,False
4738_02,False,F/893/S,29.0,0.0,574.0,0.0,4940.0,1831.0,2.0,Hocks Pread,False,False,False,True,False,False,False,True,False
4739_01,False,G/773/S,22.0,0.0,37.0,3.0,0.0,305.0,581.0,Mon Marson,True,True,False,False,False,False,False,True,False
4741_01,True,F/961/P,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Wheal Bau,True,False,False,True,False,False,False,True,False
4741_02,False,F/961/P,0.0,False,0.0,0.0,0.0,0.0,0.0,Chal Bau,True,False,False,True,False,True,False,False,False
4741_03,True,F/961/P,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Oslos Bau,True,False,False,True,False,False,False,True,False
4743_01,False,E/306/S,38.0,0.0,0.0,4504.0,0.0,13.0,302.0,Suhaion Ametic,True,False,True,False,False,False,False,True,False
4744_01,False,C/152/P,34.0,0.0,0.0,48.0,2067.0,3.0,6.0,Alino Ingent,True,False,True,False,False,False,False,True,False
4744_02,True,C/152/P,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Sulaton Ingent,True,False,True,False,False,True,False,False,False
4746_01,False,G/775/S,,0.0,282.0,8.0,337.0,0.0,0.0,Eristy Joynewtonks,False,True,False,False,False,False,False,True,False
4748_01,False,D/149/S,53.0,0.0,204.0,142.0,380.0,38.0,1.0,Capies Chene,False,False,False,True,False,False,False,True,False
4750_01,False,A/57/S,28.0,0.0,0.0,395.0,118.0,14.0,1647.0,Sheratz Asolipery,False,False,True,False,False,False,False,True,False
4750_02,False,A/57/S,31.0,0.0,0.0,1382.0,0.0,1795.0,588.0,Hekab Asolipery,False,False,True,False,False,False,False,True,False
4752_01,False,F/964/P,56.0,0.0,233.0,0.0,1356.0,0.0,171.0,Terek Knike,False,False,False,True,False,False,True,False,False
4753_01,False,F/895/S,36.0,0.0,850.0,0.0,454.0,0.0,0.0,Rafox Mele,False,False,False,True,False,False,False,True,False
4754_01,False,E/307/S,30.0,0.0,25.0,245.0,198.0,2.0,321.0,Lorian Milton,False,True,False,False,False,True,False,False,False
4755_01,True,F/965/P,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,True,False,False,False,True,False
4756_01,True,C/188/S,44.0,,0.0,0.0,0.0,0.0,0.0,Maasyma Gealloyalt,True,False,True,False,False,True,False,False,False
4756_02,True,C/188/S,54.0,0.0,0.0,0.0,0.0,0.0,0.0,Beidus Gealloyalt,True,False,True,False,False,True,False,False,False
4757_01,False,F/896/S,24.0,0.0,185.0,0.0,476.0,1810.0,53.0,Tanley Mirandry,False,True,False,False,False,False,False,True,False
4758_01,False,F/966/P,44.0,0.0,248.0,0.0,0.0,0.0,623.0,Luzel Woody,False,True,False,False,False,False,False,True,False
4759_01,False,F/897/S,25.0,0.0,0.0,3.0,23.0,693.0,0.0,Heila Davens,False,True,False,False,False,False,False,True,False
4762_01,True,F/968/P,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Wealke Opie,True,False,False,True,False,False,False,True,False
4763_01,False,F/969/P,29.0,0.0,298.0,0.0,888.0,5.0,0.0,Spikes Dutty,True,False,False,True,False,False,False,True,False
4764_01,False,E/308/S,22.0,0.0,0.0,669.0,121.0,0.0,56.0,Faithy Bookerson,True,True,False,False,False,False,False,True,False
4769_01,True,G/776/S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Dawne Moodman,True,True,False,False,False,False,False,True,False
4770_01,False,F/900/S,22.0,0.0,0.0,509.0,2.0,8.0,74.0,Elany Stantiagord,True,True,False,False,False,True,False,False,False
4770_02,True,F/900/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Joyn Stantiagord,True,True,False,False,False,False,True,False,False
4772_01,False,F/971/P,22.0,0.0,256.0,0.0,0.0,0.0,373.0,Coley Shephendry,False,True,False,False,False,True,False,False,False
4773_01,False,G/777/S,52.0,0.0,935.0,779.0,0.0,0.0,0.0,Therta Sancasey,True,True,False,False,False,False,False,False,True
4774_01,True,F/972/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Siese Perty,True,False,False,True,False,False,False,True,False
4774_02,True,F/972/P,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Gers Creke,True,False,False,True,False,False,False,True,False
4774_03,False,F/972/P,34.0,0.0,2130.0,0.0,1.0,1.0,0.0,Wins Perty,False,False,False,True,False,False,False,True,False
4774_04,True,F/972/P,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Gicks Perty,True,False,False,True,False,False,False,True,False
4775_01,False,G/778/S,22.0,0.0,123.0,1.0,660.0,0.0,0.0,Willy Fultz,True,True,False,False,False,False,False,True,False
4777_01,True,G/779/S,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Chary Munozaley,True,True,False,False,False,False,False,True,False
4778_01,False,A/58/S,31.0,0.0,588.0,1261.0,0.0,228.0,6.0,Furus Skenginne,False,False,True,False,False,False,False,True,False
4780_01,False,E/309/S,20.0,0.0,845.0,0.0,46.0,123.0,0.0,Hont Teake,False,False,False,True,False,False,False,True,False
4780_02,True,E/309/S,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Ranutz Teake,True,False,False,True,False,False,False,True,False
4782_01,True,,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Sabiton Maxled,True,False,True,False,False,True,False,False,False
4782_02,False,C/189/S,53.0,0.0,50.0,11552.0,0.0,2998.0,4334.0,Errak Maxled,False,False,True,False,False,False,False,True,False
4782_03,False,C/189/S,32.0,0.0,0.0,225.0,0.0,3873.0,240.0,Algenif Maxled,False,False,True,False,False,True,False,False,False
4782_04,True,C/189/S,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Hadirk Slable,True,False,True,False,False,True,False,False,False
4782_05,False,C/189/S,48.0,0.0,0.0,342.0,929.0,10887.0,0.0,Alrairk Maxled,False,False,True,False,False,True,False,False,False
4783_01,False,A/43/P,37.0,0.0,223.0,9495.0,0.0,1318.0,1866.0,Hamelik Wheededly,True,False,True,False,False,False,False,True,False
4784_01,True,F/903/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Bon Pert,True,False,False,True,False,False,False,True,False
4785_01,True,B/159/P,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,True,False,False,True,False,False,False
4786_01,True,B/160/P,46.0,1.0,0.0,0.0,0.0,0.0,0.0,Enibah Dratembid,True,False,True,False,False,False,False,True,False
4787_01,False,G/780/S,19.0,0.0,2.0,0.0,0.0,9.0,754.0,Milyla Lancock,False,True,False,False,False,False,False,True,False
4788_01,False,F/904/S,22.0,0.0,0.0,0.0,0.0,778.0,0.0,Bobara Swanardy,False,True,False,False,False,False,False,True,False
4790_01,False,B/189/S,54.0,1.0,0.0,2853.0,0.0,0.0,1666.0,Alarkab Mirinanty,False,False,True,False,False,False,False,False,True
4791_01,False,G/781/S,43.0,0.0,63.0,1339.0,9.0,253.0,42.0,Louisy Morrodgers,True,True,False,False,False,False,False,True,False
4792_01,True,G/782/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Stace Drakeekss,True,True,False,False,False,False,False,True,False
4793_01,False,E/310/S,36.0,0.0,13.0,1480.0,1.0,1439.0,1955.0,Enifark Brailidy,False,False,True,False,False,True,False,False,False
4793_02,False,E/310/S,20.0,0.0,0.0,1131.0,3783.0,161.0,0.0,Chargin Brailidy,True,False,True,False,False,False,False,True,False
4794_01,False,F/974/P,63.0,0.0,0.0,104.0,0.0,599.0,0.0,Dia Hortis,False,True,False,False,False,False,False,True,False
4795_01,False,F/905/S,50.0,0.0,138.0,706.0,0.0,18.0,40.0,Ton Simstravery,True,True,False,False,False,False,False,True,False
4796_01,False,,13.0,0.0,21.0,0.0,1564.0,0.0,1.0,Fis Cre,True,False,False,True,False,False,False,True,False
4796_02,True,E/311/S,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Stmeal Cre,True,False,False,True,False,False,False,False,True
4797_01,True,G/783/S,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Aude Hendrewsons,True,True,False,False,False,False,True,False,False
4798_01,True,F/975/P,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Lus Terry,True,False,False,True,False,False,False,True,False
4798_02,True,F/975/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muld Terry,True,False,False,True,False,False,False,True,False
4798_03,True,F/975/P,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Komos Terry,True,False,False,True,False,False,False,True,False
4801_01,True,G/773/P,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Vana Brooke,False,True,False,False,False,False,False,True,False
4803_01,False,F/977/P,55.0,0.0,1028.0,18.0,0.0,0.0,0.0,Evaned Foxter,False,True,False,False,False,False,False,True,False
4804_01,False,F/906/S,18.0,0.0,211.0,594.0,2.0,493.0,62.0,Dorene Thorney,True,True,False,False,False,False,False,True,False
4804_02,False,G/785/S,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Hanne Thorney,True,True,False,False,False,False,False,True,False
4804_03,True,G/785/S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Veroy Peckers,True,True,False,False,False,False,False,True,False
4807_01,False,G/776/P,44.0,0.0,22.0,1.0,0.0,864.0,0.0,Elinda Miley,False,True,False,False,False,False,False,True,False
4808_01,False,E/299/P,27.0,0.0,665.0,631.0,1.0,0.0,0.0,Chreet Flart,False,False,False,True,False,False,False,True,False
4810_01,False,,20.0,0.0,30.0,4.0,0.0,321.0,451.0,Lulard Blacks,False,True,False,False,False,False,True,False,False
4813_01,False,C/190/S,49.0,0.0,0.0,7762.0,2.0,0.0,98.0,Ruchbia Exhaftearm,True,False,True,False,False,True,False,False,False
4814_01,True,G/788/S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Walla Lunapperts,True,True,False,False,False,True,False,False,False
4815_01,False,F/907/S,21.0,0.0,564.0,9.0,0.0,0.0,30.0,Amandy Hultz,True,True,False,False,False,True,False,False,False
4817_01,False,F/979/P,26.0,0.0,17.0,0.0,746.0,394.0,0.0,Honda Emone,False,False,False,True,False,False,False,True,False
4818_01,False,D/150/S,65.0,0.0,588.0,196.0,272.0,0.0,0.0,Jele Reake,True,False,False,True,False,False,False,True,False
4819_01,True,F/980/P,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Poot Cooki,True,False,False,True,False,False,False,True,False
4822_01,True,F/981/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aps Hotte,True,False,False,True,False,True,False,False,False
4822_02,True,F/981/P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Tive Hotte,True,False,False,True,False,False,False,True,False
4822_03,True,F/981/P,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Miten Hotte,True,False,False,False,True,False,False,True,False
4822_04,False,F/981/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,True,False,False,False,True,False
4823_01,False,G/777/P,21.0,0.0,526.0,0.0,0.0,258.0,0.0,Adrie Thonyderson,False,True,False,False,False,False,False,True,False
4827_01,True,G/789/S,30.0,False,0.0,0.0,0.0,0.0,0.0,Wandy Deckerson,True,True,False,False,False,False,True,False,False
4828_01,False,G/778/P,14.0,0.0,363.0,44.0,0.0,0.0,512.0,,True,True,False,False,False,True,False,False,False
4829_01,False,F/982/P,45.0,0.0,944.0,292.0,2.0,0.0,0.0,Ale Shpie,False,False,False,True,False,False,False,True,False
4830_01,False,F/983/P,22.0,0.0,0.0,0.0,0.0,19.0,785.0,Ginald Kirks,False,True,False,False,False,False,False,True,False
4831_01,True,F/984/P,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Weros Pelie,True,False,False,True,False,False,False,True,False
4832_01,False,E/301/P,37.0,0.0,542.0,440.0,1.0,0.0,0.0,Erman Estron,False,True,False,False,False,False,False,False,True
4836_01,True,,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Galowl Sidne,True,False,False,True,False,False,False,True,False
4836_02,False,F/911/S,29.0,1.0,20.0,0.0,1902.0,0.0,3.0,Quid Sidne,True,False,False,True,False,False,False,True,False
4837_01,False,F/912/S,21.0,False,0.0,198.0,559.0,19.0,44.0,Jorgie Jarvey,True,True,False,False,False,False,False,True,False
4838_01,False,F/913/S,52.0,0.0,1.0,13.0,3.0,0.0,700.0,Andine Mcphernard,False,True,False,False,False,False,False,True,False
4840_01,True,F/915/S,36.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,True,False,False,True,False
4841_01,True,B/192/S,59.0,0.0,0.0,0.0,0.0,0.0,0.0,Mahamak Prefule,True,False,True,False,False,True,False,False,False
4841_02,False,B/192/S,21.0,0.0,12.0,1855.0,0.0,1381.0,358.0,Plas Prefule,False,False,True,False,False,False,False,True,False
4841_03,False,B/192/S,25.0,0.0,21.0,2148.0,0.0,1966.0,12708.0,Cellus Prefule,False,False,True,False,False,False,False,True,False
4842_01,False,D/152/S,23.0,0.0,2260.0,0.0,152.0,106.0,60.0,Panzel Meate,False,False,False,True,False,False,False,True,False
4845_01,True,E/302/P,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Furudra Whealeed,True,False,True,False,False,True,False,False,False
4846_01,False,E/314/S,38.0,0.0,161.0,3.0,0.0,624.0,0.0,Sonnie Canields,False,True,False,False,False,False,False,True,False
4846_02,True,G/791/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Isa Canields,True,True,False,False,False,False,False,True,False
4847_01,False,F/917/S,19.0,0.0,0.0,0.0,699.0,18.0,86.0,Blancy Domington,True,True,False,False,False,False,False,True,False
4848_01,False,F/986/P,30.0,0.0,148.0,0.0,0.0,619.0,34.0,Nathy Griffince,True,True,False,False,False,False,False,True,False
4850_01,False,G/792/S,23.0,0.0,14.0,0.0,437.0,103.0,333.0,Tyrony Shieldson,True,True,False,False,False,False,False,True,False
4850_02,False,G/792/S,55.0,0.0,330.0,114.0,0.0,2.0,0.0,Billya Shieldson,True,True,False,False,False,False,False,True,False
4851_01,False,F/918/S,44.0,False,0.0,463.0,1.0,172.0,0.0,Guadae Gamberson,True,True,False,False,False,False,True,False,False
4853_01,False,C/153/P,30.0,0.0,4531.0,212.0,10.0,157.0,12.0,Gimpus Inkcablel,False,False,True,False,False,False,False,True,False
4856_01,False,F/920/S,39.0,0.0,12.0,8.0,0.0,4.0,753.0,Geneen Sullones,True,True,False,False,False,False,False,True,False
4857_01,False,G/782/P,19.0,0.0,423.0,0.0,0.0,0.0,0.0,Elanda Bushins,False,True,False,False,False,True,False,False,False
4862_01,False,G/783/P,24.0,0.0,0.0,871.0,17.0,0.0,0.0,Jone Cruzaley,False,True,False,False,False,False,False,True,False
4863_01,False,T/2/S,37.0,0.0,1721.0,667.0,0.0,28.0,1362.0,Phacton Unsible,False,False,True,False,False,False,False,True,False
4864_01,False,G/784/P,24.0,0.0,0.0,0.0,0.0,734.0,21.0,,False,True,False,False,False,True,False,False,False
4866_01,False,F/922/S,17.0,0.0,0.0,0.0,1875.0,142.0,2.0,Lewise Hoodgers,True,True,False,False,False,False,False,True,False
4868_01,False,E/304/P,17.0,0.0,0.0,775.0,0.0,13.0,0.0,Rona Rocholton,True,True,False,False,False,False,False,True,False
4870_01,False,G/785/P,14.0,0.0,8.0,0.0,0.0,0.0,176.0,Ambert Weaves,False,True,False,False,False,True,False,False,False
4871_01,False,F/990/P,13.0,0.0,0.0,611.0,0.0,0.0,0.0,Anniey Mccarry,False,True,False,False,False,False,True,False,False
4873_01,False,C/191/S,35.0,0.0,0.0,1135.0,0.0,0.0,3880.0,Misa Excialing,True,False,True,False,False,True,False,False,False
4874_01,False,F/925/S,32.0,0.0,654.0,0.0,655.0,0.0,0.0,Gech Cusa,True,False,False,True,False,False,False,True,False
4874_02,True,F/925/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruses Cusa,True,False,False,True,False,False,False,True,False
4875_01,False,F/926/S,21.0,0.0,529.0,8.0,89.0,21.0,0.0,Willey Morrows,True,True,False,False,False,False,False,True,False
4876_01,False,F/927/S,25.0,0.0,750.0,0.0,109.0,368.0,0.0,Teda Ane,False,False,False,True,False,False,False,True,False
4878_01,False,F/929/S,36.0,0.0,108.0,0.0,941.0,861.0,0.0,Cine Gene,False,False,False,True,False,False,False,True,False
4879_01,False,G/786/P,20.0,0.0,362.0,0.0,31.0,12.0,483.0,Emilla Hebernandry,False,True,False,False,False,False,False,True,False
4880_01,False,G/787/P,22.0,0.0,126.0,3.0,0.0,1305.0,0.0,Yvonna Alberts,False,True,False,False,False,True,False,False,False
4881_01,True,E/315/S,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Clech Snoaf,True,False,False,True,False,False,False,True,False
4882_01,False,B/193/S,,0.0,9.0,2031.0,0.0,20.0,1837.0,Tabdhib Switmorary,False,False,True,False,False,False,False,True,False
4883_01,True,G/788/P,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Darley Carrishley,True,False,False,False,True,False,False,True,False
4884_01,True,E/316/S,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Tors Buncy,False,False,False,True,False,False,False,True,False
4885_01,False,F/930/S,21.0,0.0,74.0,0.0,713.0,0.0,502.0,Jagles Bre,True,False,False,True,False,False,False,True,False
4886_01,False,F/931/S,18.0,0.0,0.0,0.0,1770.0,1284.0,8.0,Carita Simonsents,False,True,False,False,False,False,False,True,False
4887_01,False,F/991/P,20.0,0.0,0.0,254.0,868.0,405.0,0.0,Debora Thomason,True,True,False,False,False,False,False,True,False
4888_01,True,C/192/S,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Mark Tairbatic,True,False,True,False,False,False,False,True,False
4889_01,False,G/794/S,57.0,0.0,274.0,8.0,0.0,19.0,466.0,Thewis Mullericer,False,True,False,False,False,False,True,False,False
4890_01,False,G/795/S,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Rone Browlerson,True,True,False,False,False,True,False,False,False
4890_02,False,F/932/S,23.0,0.0,0.0,0.0,874.0,0.0,0.0,Cline Browlerson,True,True,False,False,False,False,False,True,False
4891_01,True,B/194/S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Cella Ambleetive,True,False,True,False,False,False,False,True,False
4891_02,True,B/194/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Weion Heeroling,True,False,True,False,False,True,False,False,False
4892_01,False,G/796/S,52.0,0.0,44.0,0.0,0.0,42.0,1731.0,Branda Colomonson,False,True,False,False,False,False,False,True,False
4893_01,True,G/797/S,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Joya Singlents,True,True,False,False,False,True,False,False,False
4895_01,True,G/789/P,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Eriana Mcleaney,True,True,False,False,False,True,False,False,False
4896_01,False,F/992/P,40.0,0.0,176.0,932.0,0.0,0.0,0.0,Vana Jimes,False,True,False,False,False,False,False,True,False
4897_01,False,F/993/P,18.0,0.0,0.0,0.0,31.0,2121.0,0.0,Trice Weavesend,False,True,False,False,False,False,False,True,False
4898_01,False,F/933/S,28.0,0.0,647.0,1.0,32.0,71.0,140.0,Lorian Bertsontry,True,True,False,False,False,False,False,True,False
4899_01,True,G/799/S,40.0,0.0,0.0,0.0,0.0,0.0,0.0,Elicia Leonzaley,True,True,False,False,False,False,False,True,False
4899_02,False,G/799/S,32.0,0.0,8.0,690.0,3.0,5.0,0.0,Adamie Leonzaley,True,True,False,False,False,False,True,False,False
4900_01,False,F/994/P,35.0,0.0,0.0,0.0,2.0,672.0,10.0,Idace Gaington,False,True,False,False,False,False,True,False,False
4901_01,False,G/790/P,52.0,0.0,0.0,837.0,1.0,2.0,8.0,Nichad Baldson,False,True,False,False,False,False,False,True,False
4901_02,False,E/305/P,34.0,0.0,695.0,25.0,276.0,0.0,0.0,Benny Baldson,False,True,False,False,False,False,False,True,False
4902_01,True,G/791/P,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Dennie Whiters,False,True,False,False,False,False,False,True,False
4903_01,False,F/995/P,23.0,0.0,62.0,0.0,0.0,1.0,2203.0,Arla Moodman,False,True,False,False,False,True,False,False,False
4904_01,False,E/317/S,44.0,0.0,2.0,0.0,0.0,788.0,0.0,Tamin Willynnedy,False,True,False,False,False,False,False,True,False
4909_01,False,F/997/P,59.0,0.0,460.0,139.0,0.0,1.0,0.0,Evane Franey,False,True,False,False,False,True,False,False,False
4910_01,False,E/306/P,42.0,0.0,0.0,1330.0,0.0,2711.0,691.0,Tetraix Dratembid,False,False,True,False,False,False,False,True,False
4911_01,False,F/998/P,18.0,0.0,0.0,0.0,0.0,702.0,0.0,Adriet Hughriend,False,True,False,False,False,False,False,True,False
